loan_id,customer_id,loan_type,loan_amount,outstanding_balance,interest_rate,term_months,delinquency_status,origination_date,monthly_payment,branch_id,source_system,created_at
LN0000158,CUST001281,MORTGAGE,548593.64,338917.63,12.11,48,CURRENT,2018-04-04,13876.68,BR017,LOAN_ORIGINATION_v2.1,2018-04-04 05:55:14
LN0000159,CUST000612,MORTGAGE,279744.6,95088.1,18.06,60,CURRENT,2022-07-17,5441.83,BR011,LOAN_ORIGINATION_v2.1,2022-07-17 04:42:34
LN0000160,CUST004989,PERSONAL,20252.03,14968.3,16.45,36,CURRENT,2020-12-13,655.86,BR022,LOAN_ORIGINATION_v2.1,2020-12-13 11:32:02
LN0000161,CUST004793,AUTO,17463.23,5658.71,24.42,180,60_DPD,2019-04-29,121.19,BR010,LOAN_ORIGINATION_v2.1,2019-04-29 04:28:43
LN0000162,CUST000105,CREDIT_LINE,23507.38,3546.53,5.74,36,CURRENT,2023-05-14,701.14,BR025,LOAN_ORIGINATION_v2.1,2023-05-14 17:31:28
LN0000163,CUST000713,MORTGAGE,216137.68,94443.34,18.32,24,CURRENT,2019-02-18,10867.32,BR011,LOAN_ORIGINATION_v2.1,2019-02-18 19:33:23
LN0000164,CUST000021,MORTGAGE,534306.65,135817.84,22.17,120,CURRENT,2019-10-20,4695.59,BR007,LOAN_ORIGINATION_v2.1,2019-10-20 23:29:48
LN0000165,CUST004298,MORTGAGE,318872.44,108324.17,11.3,60,CURRENT,2020-05-30,6494.68,BR021,LOAN_ORIGINATION_v2.1,2020-05-30 05:18:04
LN0000166,CUST003226,CREDIT_LINE,5482.95,963.07,5.76,36,CURRENT,2020-06-21,192.94,BR009,LOAN_ORIGINATION_v2.1,2020-06-21 12:32:26
LN0000167,CUST000797,MORTGAGE,375167.12,93803.23,20.97,60,CURRENT,2022-01-25,7249.75,BR010,LOAN_ORIGINATION_v2.1,2022-01-25 06:05:06
LN0000168,CUST003150,MORTGAGE,405239.17,127193.77,5.86,120,CURRENT,2020-07-21,3540.53,BR004,LOAN_ORIGINATION_v2.1,2020-07-21 20:37:25
LN0000169,CUST002049,MORTGAGE,553122.01,374747.47,7.23,180,CURRENT,2020-04-28,3430.03,BR006,LOAN_ORIGINATION_v2.1,2020-04-28 12:36:45
LN0000170,CUST003771,AUTO,58071.21,19039.66,19.15,36,CURRENT,2021-10-05,1928.52,BR020,LOAN_ORIGINATION_v2.1,2021-10-05 17:47:53
LN0000171,CUST000152,PERSONAL,44225.47,18756.92,21.85,24,CURRENT,2021-03-10,2017.47,BR004,LOAN_ORIGINATION_v2.1,2021-03-10 00:27:52
LN0000172,CUST002555,MORTGAGE,590417.55,176072.62,9.47,360,90_DPD,2018-08-22,1727.34,BR022,LOAN_ORIGINATION_v2.1,2018-08-22 22:21:27
LN0000173,CUST004676,CREDIT_LINE,1693.56,430.78,10.47,360,CURRENT,2021-12-17,4.81,BR024,LOAN_ORIGINATION_v2.1,2021-12-17 08:59:50
LN0000174,CUST000734,AUTO,15997.9,14616.96,8.63,60,CURRENT,2021-06-10,317.82,BR013,LOAN_ORIGINATION_v2.1,2021-06-10 17:51:06
LN0000175,CUST002807,CREDIT_LINE,8059.19,7485.57,17.08,24,CURRENT,2018-05-28,378.18,BR024,LOAN_ORIGINATION_v2.1,2018-05-28 09:49:03
LN0000176,CUST003943,AUTO,14511.22,12016.78,16.29,120,CURRENT,2018-03-24,148.13,BR010,LOAN_ORIGINATION_v2.1,2018-03-24 06:51:40
LN0000177,CUST001837,PERSONAL,44166.65,25041.85,14.05,24,CLOSED,2019-04-02,2187.44,BR013,LOAN_ORIGINATION_v2.1,2019-04-02 19:44:04
LN0000178,CUST004345,MORTGAGE,300865.13,52703.19,15.99,180,CURRENT,2020-04-07,2122.97,BR011,LOAN_ORIGINATION_v2.1,2020-04-07 05:47:36
LN0000179,CUST000220,MORTGAGE,458116.54,217048.01,3.54,24,CURRENT,2019-08-17,19389.99,BR016,LOAN_ORIGINATION_v2.1,2019-08-17 10:47:57
LN0000180,CUST003125,MORTGAGE,562745.05,266775.79,24.88,360,60_DPD,2023-04-14,2014.28,BR021,LOAN_ORIGINATION_v2.1,2023-04-14 07:55:28
LN0000181,CUST003721,MORTGAGE,561261.68,253690.07,5.22,360,30_DPD,2018-07-06,1847.69,BR010,LOAN_ORIGINATION_v2.1,2018-07-06 15:44:03
LN0000182,CUST004689,MORTGAGE,99076.88,77931.29,16.78,120,30_DPD,2021-12-06,1012.02,BR015,LOAN_ORIGINATION_v2.1,2021-12-06 16:10:40
LN0000183,CUST003121,AUTO,22892.31,15626.25,9.64,12,CURRENT,2018-04-11,2062.04,BR009,LOAN_ORIGINATION_v2.1,2018-04-11 17:25:52
LN0000184,CUST003783,AUTO,44573.4,11260.22,18.66,180,CURRENT,2019-11-24,279.06,BR023,LOAN_ORIGINATION_v2.1,2019-11-24 08:00:13
LN0000185,CUST001894,CREDIT_LINE,14680.97,10778.29,21.62,360,30_DPD,2019-06-12,49.45,BR020,LOAN_ORIGINATION_v2.1,2019-06-12 02:33:27
LN0000186,CUST003172,MORTGAGE,587148.71,171450.99,19.69,120,CURRENT,2022-01-01,6015.66,BR017,LOAN_ORIGINATION_v2.1,2022-01-01 21:51:19
LN0000187,CUST003704,MORTGAGE,199403.47,109476.74,15.85,84,CURRENT,2020-11-22,2801.73,BR018,LOAN_ORIGINATION_v2.1,2020-11-22 09:17:52
LN0000188,CUST001487,PERSONAL,11239.8,1284.51,10.2,120,CURRENT,2021-10-10,94.8,BR019,LOAN_ORIGINATION_v2.1,2021-10-10 03:34:49
LN0000189,CUST000300,MORTGAGE,221749.03,85331.93,20.09,24,30_DPD,2022-07-22,9876.75,BR002,LOAN_ORIGINATION_v2.1,2022-07-22 16:41:09
LN0000190,CUST004785,CREDIT_LINE,8854.5,7854.96,14.91,12,30_DPD,2021-09-09,877.93,BR020,LOAN_ORIGINATION_v2.1,2021-09-09 07:20:13
LN0000191,CUST003231,PERSONAL,19770.28,5739.93,10.1,120,CURRENT,2018-02-16,210.09,BR001,LOAN_ORIGINATION_v2.1,2018-02-16 20:19:23
LN0000192,CUST000969,CREDIT_LINE,8503.01,1516.64,5.4,36,CURRENT,2018-09-12,263.79,BR022,LOAN_ORIGINATION_v2.1,2018-09-12 09:58:54
LN0000193,CUST000370,MORTGAGE,241616.77,138629.38,22.33,24,CURRENT,2020-06-06,10905.24,BR019,LOAN_ORIGINATION_v2.1,2020-06-06 16:14:57
LN0000194,CUST001485,MORTGAGE,340888.83,132771.18,11.53,48,CURRENT,2023-02-28,8808.65,BR021,LOAN_ORIGINATION_v2.1,2023-02-28 11:10:36
LN0000195,CUST001587,MORTGAGE,481898.89,64700.04,13.11,84,90_DPD,2023-01-10,7322.25,BR012,LOAN_ORIGINATION_v2.1,2023-01-10 06:30:31
LN0000196,CUST003753,PERSONAL,16814.45,14930.14,8.92,180,30_DPD,2019-11-26,115.8,BR012,LOAN_ORIGINATION_v2.1,2019-11-26 10:02:25
LN0000197,CUST004807,PERSONAL,37745.69,9565.4,23.77,24,CLOSED,2020-10-23,1923.99,BR010,LOAN_ORIGINATION_v2.1,2020-10-23 01:49:20
LN0000198,CUST004871,AUTO,53207.24,36910.1,20.81,24,30_DPD,2018-06-09,2783.69,BR016,LOAN_ORIGINATION_v2.1,2018-06-09 15:03:24
LN0000199,CUST002504,AUTO,44168.56,26781.48,19.85,60,CLOSED,2019-06-29,808.53,BR006,LOAN_ORIGINATION_v2.1,2019-06-29 04:34:00
LN0000200,CUST001833,MORTGAGE,404570.01,287559.96,16.07,60,CLOSED,2022-03-23,7990.04,BR005,LOAN_ORIGINATION_v2.1,2022-03-23 02:36:52
LN0000201,CUST001421,MORTGAGE,196516.68,67264.61,12.91,84,CURRENT,2022-05-26,2523.53,BR003,LOAN_ORIGINATION_v2.1,2022-05-26 06:50:07
LN0000202,CUST000469,MORTGAGE,451539.31,103471.11,15.63,60,CURRENT,2019-02-05,9532.62,BR008,LOAN_ORIGINATION_v2.1,2019-02-05 11:41:29
LN0000203,CUST002981,PERSONAL,27624.53,19562.13,16.57,48,CURRENT,2018-08-03,697.31,BR011,LOAN_ORIGINATION_v2.1,2018-08-03 23:13:40
LN0000204,CUST004170,MORTGAGE,227846.52,49615.15,12.83,60,CURRENT,2018-08-07,4106.31,BR017,LOAN_ORIGINATION_v2.1,2018-08-07 11:40:14
LN0000205,CUST003170,AUTO,9278.05,3127.77,12.26,48,CURRENT,2020-02-04,228.02,BR017,LOAN_ORIGINATION_v2.1,2020-02-04 12:08:54
LN0000206,CUST004650,AUTO,33582.94,23025.68,22.88,36,CLOSED,2022-06-08,1182.8,BR007,LOAN_ORIGINATION_v2.1,2022-06-08 13:24:39
LN0000207,CUST004636,PERSONAL,34885.64,6703.93,24.01,60,CURRENT,2018-05-08,596.26,BR013,LOAN_ORIGINATION_v2.1,2018-05-08 14:09:58
LN0000208,CUST003595,MORTGAGE,207508.61,114989.45,11.53,12,CURRENT,2019-12-20,20037.42,BR010,LOAN_ORIGINATION_v2.1,2019-12-20 22:58:00
LN0000209,CUST001297,MORTGAGE,419399.59,292939.4,18.05,12,CURRENT,2021-08-28,44575.5,BR003,LOAN_ORIGINATION_v2.1,2021-08-28 14:34:08
LN0000210,CUST002187,MORTGAGE,553508.93,419584.74,18.2,12,CURRENT,2022-08-06,54156.49,BR014,LOAN_ORIGINATION_v2.1,2022-08-06 14:44:31
LN0000211,CUST002975,AUTO,63657.13,60193.44,20.33,180,CURRENT,2021-07-07,444.18,BR011,LOAN_ORIGINATION_v2.1,2021-07-07 18:05:31
LN0000212,CUST003842,PERSONAL,23350.87,9661.06,10.61,84,90_DPD,2020-08-24,295.34,BR017,LOAN_ORIGINATION_v2.1,2020-08-24 17:10:06
LN0000213,CUST000849,MORTGAGE,252028.29,106458.1,19.38,48,CURRENT,2020-02-17,6670.99,BR005,LOAN_ORIGINATION_v2.1,2020-02-17 02:10:15
LN0000214,CUST002983,AUTO,19646.17,5596.82,21.18,84,CURRENT,2020-09-06,285.21,BR005,LOAN_ORIGINATION_v2.1,2020-09-06 02:06:17
LN0000215,CUST002965,MORTGAGE,209734.27,89913.31,19.51,48,CURRENT,2018-09-13,5645.97,BR017,LOAN_ORIGINATION_v2.1,2018-09-13 12:37:52
LN0000216,CUST003637,MORTGAGE,468290.2,56454.36,11.59,180,CURRENT,2018-03-30,2709.8,BR014,LOAN_ORIGINATION_v2.1,2018-03-30 12:30:26
LN0000217,CUST001602,MORTGAGE,308808.52,206598.4,6.15,84,60_DPD,2018-11-26,4013.46,BR017,LOAN_ORIGINATION_v2.1,2018-11-26 17:09:03
LN0000218,CUST001286,AUTO,16959.63,10281.58,8.76,60,CLOSED,2021-07-29,338.7,BR015,LOAN_ORIGINATION_v2.1,2021-07-29 02:21:22
LN0000219,CUST004006,PERSONAL,41928.67,13598.45,7.24,180,CURRENT,2022-12-04,263.46,BR011,LOAN_ORIGINATION_v2.1,2022-12-04 13:49:48
LN0000220,CUST003825,PERSONAL,45993.11,32196.4,6.89,36,30_DPD,2020-12-07,1574.62,BR012,LOAN_ORIGINATION_v2.1,2020-12-07 11:51:50
LN0000221,CUST000059,AUTO,19755.97,4834.82,15.24,24,CURRENT,2021-12-06,954.23,BR025,LOAN_ORIGINATION_v2.1,2021-12-06 16:26:55
LN0000222,CUST000972,AUTO,58958.67,49946.02,11.2,60,CURRENT,2023-01-13,1182.72,BR011,LOAN_ORIGINATION_v2.1,2023-01-13 11:23:28
LN0000223,CUST000948,PERSONAL,4293.76,1641.12,21.05,60,CURRENT,2022-12-20,77.86,BR010,LOAN_ORIGINATION_v2.1,2022-12-20 08:27:53
LN0000224,CUST002750,AUTO,51744.95,43579.59,3.63,48,CURRENT,2019-03-25,1391.25,BR006,LOAN_ORIGINATION_v2.1,2019-03-25 13:43:34
LN0000225,CUST002526,MORTGAGE,161229.73,88025.55,11.35,120,CURRENT,2022-06-24,1702.55,BR003,LOAN_ORIGINATION_v2.1,2022-06-24 05:10:46
LN0000226,CUST000786,AUTO,34785.79,27412.9,6.18,84,CURRENT,2022-02-25,460.8,BR002,LOAN_ORIGINATION_v2.1,2022-02-25 08:58:24
LN0000227,CUST003822,PERSONAL,31187.21,16874.88,19.81,120,CLOSED,2019-12-11,330.35,BR024,LOAN_ORIGINATION_v2.1,2019-12-11 22:56:10
LN0000228,CUST004089,MORTGAGE,341824.45,279513.66,10.15,12,CURRENT,2018-03-28,32617.67,BR023,LOAN_ORIGINATION_v2.1,2018-03-28 13:18:28
LN0000229,CUST004959,MORTGAGE,410327.78,299928.32,12.6,60,CURRENT,2020-01-20,7055.95,BR004,LOAN_ORIGINATION_v2.1,2020-01-20 17:38:14
LN0000230,CUST001499,MORTGAGE,234997.81,193098.26,19.53,36,CURRENT,2022-02-23,7052.93,BR016,LOAN_ORIGINATION_v2.1,2022-02-23 01:45:21
LN0000231,CUST003390,MORTGAGE,172293.21,117648.23,18.92,60,CURRENT,2020-12-08,3445.84,BR007,LOAN_ORIGINATION_v2.1,2020-12-08 20:14:58
LN0000232,CUST000038,CREDIT_LINE,19126.88,13743.42,14.29,180,CLOSED,2021-05-26,136.85,BR022,LOAN_ORIGINATION_v2.1,2021-05-26 13:16:24
LN0000233,CUST003474,MORTGAGE,551780.22,519767.72,5.01,360,CURRENT,2021-04-30,1747.96,BR023,LOAN_ORIGINATION_v2.1,2021-04-30 14:34:24
LN0000234,CUST004162,MORTGAGE,514642.41,449614.13,12.41,24,CLOSED,2021-07-17,27178.39,BR002,LOAN_ORIGINATION_v2.1,2021-07-17 17:02:30
LN0000235,CUST002788,AUTO,31972.93,10416.65,17.24,120,CURRENT,2020-01-13,336.99,BR011,LOAN_ORIGINATION_v2.1,2020-01-13 11:53:13
LN0000236,CUST003329,MORTGAGE,294926.74,84450.85,10.68,48,CLOSED,2018-08-11,6489.68,BR009,LOAN_ORIGINATION_v2.1,2018-08-11 22:09:55
LN0000237,CUST004165,CREDIT_LINE,23312.1,10161.13,16.54,36,CURRENT,2022-05-06,672.55,BR005,LOAN_ORIGINATION_v2.1,2022-05-06 21:00:44
LN0000238,CUST004521,PERSONAL,22053.17,18989.95,22.67,180,CURRENT,2022-10-30,150.44,BR013,LOAN_ORIGINATION_v2.1,2022-10-30 04:29:14
LN0000239,CUST004392,AUTO,39546.42,24279.98,21.28,180,CURRENT,2022-06-21,284.98,BR024,LOAN_ORIGINATION_v2.1,2022-06-21 23:09:45
LN0000240,CUST004509,MORTGAGE,377259.83,155715.52,14.13,12,CURRENT,2019-11-29,38121.68,BR013,LOAN_ORIGINATION_v2.1,2019-11-29 09:27:44
LN0000241,CUST003442,AUTO,55354.35,43493.35,20.99,36,30_DPD,2019-07-24,1732.26,BR005,LOAN_ORIGINATION_v2.1,2019-07-24 04:33:52
LN0000242,CUST000515,MORTGAGE,569471.55,201257.36,16.1,180,CURRENT,2019-02-21,3173.2,BR016,LOAN_ORIGINATION_v2.1,2019-02-21 18:26:01
LN0000243,CUST000287,AUTO,63462.52,38940.68,14.3,24,CURRENT,2023-02-26,3014.49,BR022,LOAN_ORIGINATION_v2.1,2023-02-26 14:03:46
LN0000244,CUST004291,PERSONAL,42005.89,12752.99,11.84,84,CURRENT,2021-02-01,522.56,BR007,LOAN_ORIGINATION_v2.1,2021-02-01 05:52:34
LN0000245,CUST002811,MORTGAGE,178052.83,50829.91,19.34,180,CURRENT,2021-07-20,1100.08,BR020,LOAN_ORIGINATION_v2.1,2021-07-20 03:06:04
LN0000246,CUST003886,PERSONAL,9143.86,3460.49,4.89,360,30_DPD,2023-03-04,32.1,BR023,LOAN_ORIGINATION_v2.1,2023-03-04 22:42:25
LN0000247,CUST004867,MORTGAGE,524675.39,148438.79,8.18,180,CURRENT,2019-05-11,3585.56,BR006,LOAN_ORIGINATION_v2.1,2019-05-11 01:47:34
LN0000248,CUST002841,PERSONAL,15925.69,12315.89,10.48,48,CURRENT,2021-03-29,354.61,BR011,LOAN_ORIGINATION_v2.1,2021-03-29 12:43:39
LN0000249,CUST004104,PERSONAL,4962.32,3580.07,6.75,360,CLOSED,2022-09-26,17.24,BR018,LOAN_ORIGINATION_v2.1,2022-09-26 21:13:21
LN0000250,CUST003101,MORTGAGE,518395.63,287719.01,24.67,84,CLOSED,2022-12-16,7395.75,BR018,LOAN_ORIGINATION_v2.1,2022-12-16 08:38:17
LN0000251,CUST003923,MORTGAGE,557608.84,102878.02,23.49,24,CURRENT,2018-07-19,23781.57,BR016,LOAN_ORIGINATION_v2.1,2018-07-19 01:46:28
LN0000252,CUST002404,PERSONAL,2470.98,1189.8,11.95,120,CURRENT,2019-10-12,25.04,BR020,LOAN_ORIGINATION_v2.1,2019-10-12 15:28:01
LN0000253,CUST004996,MORTGAGE,171097.16,41496.0,23.95,48,CURRENT,2018-08-17,4115.69,BR011,LOAN_ORIGINATION_v2.1,2018-08-17 18:49:31
LN0000254,CUST001594,MORTGAGE,184546.8,137563.56,17.85,12,CURRENT,2022-03-07,19936.69,BR001,LOAN_ORIGINATION_v2.1,2022-03-07 12:38:18
LN0000255,CUST003365,PERSONAL,25037.83,16766.52,7.75,84,30_DPD,2019-11-11,357.1,BR005,LOAN_ORIGINATION_v2.1,2019-11-11 12:01:27
LN0000256,CUST002244,PERSONAL,37242.33,35662.09,10.59,180,CURRENT,2019-01-27,212.99,BR021,LOAN_ORIGINATION_v2.1,2019-01-27 22:00:30
LN0000257,CUST002225,MORTGAGE,502911.62,217377.63,14.27,12,CURRENT,2020-02-15,47643.52,BR003,LOAN_ORIGINATION_v2.1,2020-02-15 05:55:15
LN0000258,CUST004065,MORTGAGE,526224.24,124497.53,21.75,84,CURRENT,2021-05-21,7759.58,BR020,LOAN_ORIGINATION_v2.1,2021-05-21 14:17:50
LN0000259,CUST000419,MORTGAGE,264880.8,83215.74,14.3,360,CURRENT,2023-02-06,736.66,BR023,LOAN_ORIGINATION_v2.1,2023-02-06 06:00:01
LN0000260,CUST001379,MORTGAGE,142818.05,71058.48,12.39,180,CURRENT,2022-12-30,852.01,BR024,LOAN_ORIGINATION_v2.1,2022-12-30 01:26:55
LN0000261,CUST003135,MORTGAGE,525701.57,449596.01,6.46,120,90_DPD,2021-09-30,4599.7,BR005,LOAN_ORIGINATION_v2.1,2021-09-30 11:20:10
LN0000262,CUST001645,PERSONAL,40442.87,34607.49,17.59,24,CURRENT,2021-04-16,2043.26,BR019,LOAN_ORIGINATION_v2.1,2021-04-16 12:36:29
LN0000263,CUST001232,PERSONAL,2161.2,1309.06,9.16,60,30_DPD,2019-02-12,38.07,BR024,LOAN_ORIGINATION_v2.1,2019-02-12 03:04:07
LN0000264,CUST004865,PERSONAL,37277.33,19840.19,20.88,180,CURRENT,2020-09-20,231.64,BR024,LOAN_ORIGINATION_v2.1,2020-09-20 16:59:16
LN0000265,CUST003241,CREDIT_LINE,23004.65,9407.41,10.81,120,30_DPD,2022-07-24,246.72,BR002,LOAN_ORIGINATION_v2.1,2022-07-24 11:12:47
LN0000266,CUST004037,PERSONAL,29548.41,18760.41,18.98,84,30_DPD,2018-10-08,406.17,BR005,LOAN_ORIGINATION_v2.1,2018-10-08 21:00:26
LN0000267,CUST003476,CREDIT_LINE,14325.86,6378.75,3.83,48,CURRENT,2021-02-06,368.31,BR003,LOAN_ORIGINATION_v2.1,2021-02-06 18:04:09
LN0000268,CUST002873,MORTGAGE,319030.79,62360.37,20.15,120,CURRENT,2021-07-13,2985.41,BR023,LOAN_ORIGINATION_v2.1,2021-07-13 13:44:28
LN0000269,CUST004835,AUTO,38489.76,3873.82,6.51,36,90_DPD,2021-09-23,1358.85,BR021,LOAN_ORIGINATION_v2.1,2021-09-23 21:04:01
LN0000270,CUST002162,PERSONAL,27978.45,26555.82,6.89,24,30_DPD,2022-09-03,1367.86,BR014,LOAN_ORIGINATION_v2.1,2022-09-03 02:17:35
LN0000271,CUST002743,AUTO,35173.94,8705.64,3.88,180,CURRENT,2019-11-15,208.52,BR025,LOAN_ORIGINATION_v2.1,2019-11-15 00:25:23
LN0000272,CUST004246,MORTGAGE,196370.17,93958.16,3.52,84,CURRENT,2021-03-12,2744.02,BR023,LOAN_ORIGINATION_v2.1,2021-03-12 03:01:34
LN0000273,CUST003641,MORTGAGE,290928.57,240009.08,21.53,180,60_DPD,2020-10-09,1901.84,BR016,LOAN_ORIGINATION_v2.1,2020-10-09 18:34:50
LN0000274,CUST003173,AUTO,26105.87,7338.47,8.74,180,CURRENT,2021-04-30,176.61,BR001,LOAN_ORIGINATION_v2.1,2021-04-30 02:02:35
LN0000275,CUST003155,AUTO,50333.63,49777.95,22.72,60,CURRENT,2020-11-27,963.51,BR008,LOAN_ORIGINATION_v2.1,2020-11-27 16:26:22
LN0000276,CUST002125,PERSONAL,3453.83,3354.69,12.71,360,CURRENT,2021-01-04,12.04,BR011,LOAN_ORIGINATION_v2.1,2021-01-04 04:15:29
LN0000277,CUST002172,MORTGAGE,129150.19,62015.27,22.46,36,CURRENT,2023-01-07,3880.38,BR016,LOAN_ORIGINATION_v2.1,2023-01-07 10:26:48
LN0000278,CUST003626,PERSONAL,44834.72,25291.83,10.07,84,60_DPD,2018-04-12,658.58,BR013,LOAN_ORIGINATION_v2.1,2018-04-12 11:42:11
LN0000279,CUST000642,MORTGAGE,244051.56,33385.47,5.01,12,CURRENT,2021-12-21,20676.83,BR002,LOAN_ORIGINATION_v2.1,2021-12-21 10:32:33
LN0000280,CUST002858,AUTO,37586.0,17035.46,23.22,60,CURRENT,2020-09-21,744.98,BR024,LOAN_ORIGINATION_v2.1,2020-09-21 21:46:54
LN0000281,CUST002897,AUTO,21908.66,18365.0,17.17,48,CURRENT,2021-06-02,539.19,BR004,LOAN_ORIGINATION_v2.1,2021-06-02 14:42:28
LN0000282,CUST001955,MORTGAGE,378676.08,207525.76,14.75,120,CURRENT,2020-09-14,3346.04,BR001,LOAN_ORIGINATION_v2.1,2020-09-14 20:34:57
LN0000283,CUST002254,AUTO,15173.6,10458.73,18.75,60,CURRENT,2022-08-10,258.03,BR003,LOAN_ORIGINATION_v2.1,2022-08-10 13:56:38
LN0000284,CUST003632,CREDIT_LINE,14781.65,11531.56,16.42,48,60_DPD,2018-05-11,309.28,BR010,LOAN_ORIGINATION_v2.1,2018-05-11 00:31:58
LN0000285,CUST002071,MORTGAGE,380254.61,145318.94,13.14,36,CURRENT,2018-07-15,13162.41,BR002,LOAN_ORIGINATION_v2.1,2018-07-15 21:36:00
LN0000286,CUST002620,PERSONAL,12185.2,7335.98,18.75,48,CURRENT,2019-03-10,329.05,BR013,LOAN_ORIGINATION_v2.1,2019-03-10 11:31:23
LN0000287,CUST000296,CREDIT_LINE,1388.71,1177.98,21.58,120,CURRENT,2023-05-20,14.83,BR003,LOAN_ORIGINATION_v2.1,2023-05-20 21:44:28
LN0000288,CUST001063,CREDIT_LINE,19636.94,13410.05,15.62,12,30_DPD,2020-08-20,1867.33,BR007,LOAN_ORIGINATION_v2.1,2020-08-20 08:03:52
LN0000289,CUST002075,AUTO,24345.9,14004.8,14.47,12,CURRENT,2019-08-28,2126.87,BR025,LOAN_ORIGINATION_v2.1,2019-08-28 01:20:01
LN0000290,CUST004876,AUTO,19658.13,14450.29,7.38,180,30_DPD,2023-04-22,117.15,BR006,LOAN_ORIGINATION_v2.1,2023-04-22 02:22:46
LN0000291,CUST002987,CREDIT_LINE,12062.13,7277.28,15.34,60,CURRENT,2020-12-17,214.5,BR004,LOAN_ORIGINATION_v2.1,2020-12-17 23:28:17
LN0000292,CUST001978,MORTGAGE,324350.07,132013.13,21.32,12,CURRENT,2021-07-13,30696.92,BR003,LOAN_ORIGINATION_v2.1,2021-07-13 05:45:42
LN0000293,CUST003627,AUTO,64289.68,41537.41,19.9,360,60_DPD,2022-10-02,181.75,BR005,LOAN_ORIGINATION_v2.1,2022-10-02 18:24:29
LN0000294,CUST004057,AUTO,64006.26,52705.6,9.3,84,CURRENT,2021-10-11,904.68,BR006,LOAN_ORIGINATION_v2.1,2021-10-11 04:24:08
LN0000295,CUST001390,MORTGAGE,514699.52,57473.21,12.91,120,CURRENT,2019-10-13,4431.69,BR021,LOAN_ORIGINATION_v2.1,2019-10-13 00:08:28
LN0000296,CUST000046,MORTGAGE,475003.85,209098.86,10.84,36,90_DPD,2022-01-06,13448.46,BR013,LOAN_ORIGINATION_v2.1,2022-01-06 21:58:26
LN0000297,CUST004933,MORTGAGE,517594.36,376918.51,5.54,60,30_DPD,2022-01-20,9445.29,BR015,LOAN_ORIGINATION_v2.1,2022-01-20 19:43:34
LN0000298,CUST002236,AUTO,18128.79,17681.11,9.89,60,30_DPD,2021-10-09,376.8,BR018,LOAN_ORIGINATION_v2.1,2021-10-09 14:28:52
LN0000299,CUST004295,MORTGAGE,525155.95,361950.94,23.88,120,CURRENT,2019-03-10,4440.01,BR004,LOAN_ORIGINATION_v2.1,2019-03-10 09:34:13
LN0000300,CUST003264,PERSONAL,18899.72,15819.84,10.26,24,CURRENT,2018-11-20,998.49,BR008,LOAN_ORIGINATION_v2.1,2018-11-20 19:50:08
LN0000301,CUST002580,AUTO,27626.18,13399.87,19.32,180,CURRENT,2020-09-20,155.19,BR012,LOAN_ORIGINATION_v2.1,2020-09-20 11:33:15
LN0000302,CUST001860,MORTGAGE,295128.07,287307.06,15.2,12,CURRENT,2022-07-12,26139.88,BR003,LOAN_ORIGINATION_v2.1,2022-07-12 01:05:24
LN0000303,CUST002120,CREDIT_LINE,5971.82,4373.12,7.31,84,CURRENT,2021-09-10,81.95,BR014,LOAN_ORIGINATION_v2.1,2021-09-10 03:15:52
LN0000304,CUST002727,MORTGAGE,559304.74,245613.15,18.29,84,60_DPD,2020-07-18,8211.31,BR019,LOAN_ORIGINATION_v2.1,2020-07-18 13:36:46
LN0000305,CUST000222,MORTGAGE,236339.72,82956.85,10.4,36,CURRENT,2021-01-22,6716.9,BR011,LOAN_ORIGINATION_v2.1,2021-01-22 03:08:55
LN0000306,CUST001942,PERSONAL,42808.27,11692.68,15.19,120,60_DPD,2019-02-19,378.41,BR006,LOAN_ORIGINATION_v2.1,2019-02-19 16:45:01
LN0000307,CUST003613,CREDIT_LINE,24886.57,4474.75,5.87,180,CURRENT,2019-03-28,166.12,BR025,LOAN_ORIGINATION_v2.1,2019-03-28 13:37:24
LN0000308,CUST002863,MORTGAGE,563429.91,350456.25,13.44,120,30_DPD,2022-05-08,5373.34,BR024,LOAN_ORIGINATION_v2.1,2022-05-08 09:28:51
LN0000309,CUST002291,PERSONAL,47681.06,5823.14,18.21,180,CURRENT,2019-11-01,343.85,BR016,LOAN_ORIGINATION_v2.1,2019-11-01 20:17:49
LN0000310,CUST004539,AUTO,33302.32,19113.82,15.77,120,60_DPD,2019-07-31,353.95,BR020,LOAN_ORIGINATION_v2.1,2019-07-31 01:58:46
LN0000311,CUST000267,MORTGAGE,456430.09,362726.77,18.82,24,CURRENT,2020-05-21,24509.5,BR008,LOAN_ORIGINATION_v2.1,2020-05-21 12:55:22
LN0000312,CUST003949,MORTGAGE,471907.28,125945.83,8.67,120,CURRENT,2018-01-04,4956.06,BR004,LOAN_ORIGINATION_v2.1,2018-01-04 00:48:13
LN0000313,CUST004301,CREDIT_LINE,9333.0,3270.14,21.62,84,CURRENT,2020-11-27,121.72,BR017,LOAN_ORIGINATION_v2.1,2020-11-27 16:56:10
LN0000314,CUST000060,CREDIT_LINE,22950.28,18113.29,4.6,60,CURRENT,2018-09-23,428.67,BR001,LOAN_ORIGINATION_v2.1,2018-09-23 18:11:25
LN0000315,CUST003069,MORTGAGE,555724.73,271184.36,7.6,36,CURRENT,2022-04-19,19470.8,BR001,LOAN_ORIGINATION_v2.1,2022-04-19 05:57:59
